id,ist_ppn,titel,autor,autor_key,autor_original,jahr,jahr_quelle,reihe,band,band_key,startseite,endseite,abbilder,tafeln,tabellen,figuren,link
094972079,True,Über den Begriff der mittleren Lebensdauer und deren Berechnung für den preussischen Staat,"Dieterici, Karl Friedrich Wilhelm",dieterici-karl-friedrich-wilhelm,"Dieterici, Karl Friedrich Wilhelm",1859,csv,07-abh,1858,07-abh/1858,433,507,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1858/tif/&pn=0001040
094921199,True,Zur Erdkunde des alten Aegyptens,"Parthey, Gustav",parthey-gustav,"Parthey, Gustav",1859,csv,07-abh,1858,07-abh/1858,509,538,mit 16 Tafeln,16,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1858/tif/&pn=0001116
094959080,True,Über die Lydischen Königsgräber bei Sardes und den Grabhügel des Alyattes nach dem Bericht des K. General-Consuls Spiegelthal zu Smyrna,"Olfers, Ignaz",olfers-ignaz,"Olfers, Ignaz",1859,csv,07-abh,1858,07-abh/1858,539,556,mit 5 Tafeln,5,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1858/tif/&pn=0001162
094968357,True,Über die Längenbestimmung von Berlin und Königsberg mittelst des Telegraphen : Nachtrag,"Encke, Johann Franz",encke-johann-franz,"Encke, Johann Franz",1858,csv,07-abh,1858,07-abh/1858,,,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1858/tif/&pn=0000580
094949441,True,Rede auf Schiller,"Grimm, Jakob",grimm-jakob,"Grimm, Jakob",1860,csv,07-abh,1859,07-abh/1859,1,23,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000024
09497053X,True,Linné's natürliche Pflanzenklasse Tricoccae des Berliner Herbarium's im Allgemeinen und die natürliche Ordnung Euphorbiaceae insbesondere,"Klotzsch, Johann Friedrich",klotzsch-johann-friedrich,"Klotzsch, Johann Friedrich",1860,csv,07-abh,1859,07-abh/1859,1,108,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000217
094946469,True,Über Fluth und Ebbe in der Ostsee. Fortsetzung,"Hagen, Gotthilf",hagen-gotthilf,"Hagen, Gotthilf",1860,csv,07-abh,1859,07-abh/1859,1,18,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000488
094961689,True,"Über einige Berührungspunkte der ägyptischen, griechischen und römischen Chronologie","Lepsius, Richard",lepsius-richard,"Lepsius, Richard",1860,csv,07-abh,1859,07-abh/1859,1,82,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000679
094924392,True,"Über die allgemeinen Reciprocitätsgesetze unter den Resten und Nichtresten der Potenzen, deren Grad eine Primzahl ist","Kummer, Ernst Eduard",kummer-ernst-eduard,"Kummer, Ernst Eduard",1860,csv,07-abh,1859,07-abh/1859,19,159,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000506
094912653,True,Gedächtnissrede auf Joh. Müller,"Du Bois-reymond, Emil",du-bois-reymond-emil,"Du Bois-reymond, Emil",1860,csv,07-abh,1859,07-abh/1859,25,191,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000048
094965048,True,Die Genealogie der Handschriften des Sachsenspiegels,"Homeyer, Karl Gustav",homeyer-karl-gustav,"Homeyer, Karl Gustav",1860,csv,07-abh,1859,07-abh/1859,83,204,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000761
094957347,True,Über Polyembryonie und Keimung von Caelebogyne. Ein Nachtrag zu der Abhandlung über Parthenogenesis bei Pflanzen,"Braun, Alexander",braun-alexander,"Braun, Alexander",1860,csv,07-abh,1859,07-abh/1859,109,263,mit 6 Tafeln,6,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000325
094928177,True,Über den Cometen von Pons : Achte Abhandlung,"Encke, Johann Franz",encke-johann-franz,"Encke, Johann Franz",1860,csv,07-abh,1859,07-abh/1859,161,189,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000648
094971617,True,Über die Vajrasûcî (Demantnadel) des Açvaghosha,"Weber, Albrecht",weber-albrecht,"Weber, Albrecht",1860,csv,07-abh,1859,07-abh/1859,205,264,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000883
094977453,True,Codicis Vaticani n. 5766 in quo insunt iuris anteiustiniani fragmenta quae dicuntur Vaticana exemplum addita transcriptione notisque criticis edidit,"Mommsen, Theodor",mommsen-theodor,"Mommsen, Theodor",1860,csv,07-abh,1859,07-abh/1859,265,408,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0000943
094946434,True,Über die Metallspiegel der Etrusker : Zweiter Theil,"Gerhard, Eduard",gerhard-eduard,"Gerhard, Eduard",1860,csv,07-abh,1859,07-abh/1859,409,482,mit 4 Tafeln,4,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0001087
094963835,True,Bruchstücke aus einem unbekannten gedicht vom rosengarten,"Grimm, Wilhelm",grimm-wilhelm,"Grimm, Wilhelm",1860,csv,07-abh,1859,07-abh/1859,483,500,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0001165
094896291,True,"Systematische Worttafel des athapaskischen Sprachstamms, aufgestellt und erläutert. [Dritte Abtheilung des Apache.]","Buschmann, Johann Karl Eduard",buschmann-johann-karl-eduard,"Buschmann, Johann Karl Eduard",1860,csv,07-abh,1859,07-abh/1859,501,586,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0001183
094928738,True,Altajische studien oder untersuchungen auf dem gebiete der Altai-sprachen : I,"Schott, Wilhelm",schott-wilhelm,"Schott, Wilhelm",1860,csv,07-abh,1859,07-abh/1859,587,621,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0001269
094905916,True,Über die Metallspiegel der Etrusker : Nachtrag,"Gerhard, Eduard",gerhard-eduard,"Gerhard, Eduard",1860,csv,07-abh,1859,07-abh/1859,623,626,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1859/tif/&pn=0001305
094949867,True,Gedächtnissrede auf Gustav Peter Lejeune-Dirichlet,"Kummer, Ernst Eduard",kummer-ernst-eduard,"Kummer, Ernst Eduard",1861,csv,07-abh,1860,07-abh/1860,1,36,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000024
094971560,True,Über Semnopithecus pentelicus,"Beyrich, Ernst",beyrich-ernst,"Beyrich, Ernst",1861,csv,07-abh,1860,07-abh/1860,1,26,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000062
09495223X,True,Über eine Interpolationsformel für eine Art symmetrischer Functionen und über deren Anwendung,"Borchardt, Karl Wilhelm",borchardt-karl-wilhelm,"Borchardt, Karl Wilhelm",1861,csv,07-abh,1860,07-abh/1860,1,20,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000228
094947457,True,Die römisch-rechtlichen Mittheilungen in des Tacitus Geschichtbüchern,"Dirksen, Heinrich Eduard",dirksen-heinrich-eduard,"Dirksen, Heinrich Eduard",1861,csv,07-abh,1860,07-abh/1860,1,11,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000250
094954607,True,"Die Stadtbücher des Mittelalters, insbesondere das Stadtbuch von Quedlinburg","Homeyer, Karl Gustav",homeyer-karl-gustav,"Homeyer, Karl Gustav",1861,csv,07-abh,1860,07-abh/1860,13,80,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000262
094932816,True,Über Hipparion mediterraneum,"Hensel, Reinhold",hensel-reinhold,"Hensel, Reinhold",1861,csv,07-abh,1860,07-abh/1860,27,121,mit 4 Tafeln,4,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000088
094969884,True,Beiträge zu der Geschichte der Kreuzzüge aus armenischen Quellen,"Petermann, Julius Heinrich",petermann-julius-heinrich,"Petermann, Julius Heinrich",1861,csv,07-abh,1860,07-abh/1860,81,186,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000330
094948828,True,Über die Chiropterengattung Nyctophilus,"Peters, Wilhelm C. H.",peters-wilhelm-c-h,"Peters, Wilhelm C. H.",1861,csv,07-abh,1860,07-abh/1860,123,137,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000184
094946299,True,"Über einige merkwürdige Nagethiere (Spalacomys indicus, Mus tomentosus und Mus squamipes) des Königl. zoologischen Museums","Peters, Wilhelm C. H.",peters-wilhelm-c-h,"Peters, Wilhelm C. H.",1861,csv,07-abh,1860,07-abh/1860,139,156,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000200
094961972,True,Das Apache als eine athapaskische Sprache erwiesen; in Verbindung mit einer systematischen Worttafel des athapaskischen Sprachstamms. Erste Abtheilung,"Buschmann, Johann Karl Eduard",buschmann-johann-karl-eduard,"Buschmann, Johann Karl Eduard",1861,csv,07-abh,1860,07-abh/1860,187,282,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000436
094977445,True,Die vedischen Nachrichten von den naxatra (Mondstationen) : Erster Theil: Historische Einleitung,"Weber, Albrecht",weber-albrecht,"Weber, Albrecht",1861,csv,07-abh,1860,07-abh/1860,283,332,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000532
094948798,True,"Ptolemaeus Lagi, der Gründer der 32sten aegyptischen Dynastie","Parthey, Gustav",parthey-gustav,"Parthey, Gustav",1861,csv,07-abh,1860,07-abh/1860,333,348,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000582
094970130,True,Über die Zeitfolge der in den Rechtsbüchern enthaltenen Verordnungen Diocletians und seiner Mitregenten,"Mommsen, Theodor",mommsen-theodor,"Mommsen, Theodor",1861,csv,07-abh,1860,07-abh/1860,349,447,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000598
094954917,True,"Über die Umschrift und Lautverhältnisse einiger hinterasiatischer Sprachen, namentlich der Chinesischen und der Tibetischen","Lepsius, Carl Richard",lepsius-carl-richard,"Lepsius, Carl Richard",1861,csv,07-abh,1860,07-abh/1860,449,496,mit 1 Tabelle,0,1,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1860/tif/&pn=0000698
09494637X,True,Die königlich preussische Akademie der Wissenschaften unter dem Könige Friedrich Wilhelm dem Vierten. [Festrede gehalten am 21. März 1861 zur Feier des Geburtsfestes Sr. Majestät des Königs.],"Trendelenburg, Friedrich Adolf",trendelenburg-friedrich-adolf,"Trendelenburg, Friedrich Adolf",1862,csv,07-abh,1861,07-abh/1861,1,34,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000025
094965579,True,Über die elektrischen Ringfiguren,"Riess, Peter Theophil",riess-peter-theophil,"Riess, Peter Theophil",1862,csv,07-abh,1861,07-abh/1861,1,33,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000061
094959722,True,Über Wellen auf Gewässern von gleichmässiger Tiefe,"Hagen, Gotthilf",hagen-gotthilf,"Hagen, Gotthilf",1862,csv,07-abh,1861,07-abh/1861,1,79,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000294
094972001,True,"Über ein epigraphisches Zeugnis, von der Weihung des, zur Zeit des Nero' nischen Stadtbrandes gelobten, Heiligthums in Rom","Dirksen, Heinrich Eduard",dirksen-heinrich-eduard,"Dirksen, Heinrich Eduard",1862,csv,07-abh,1861,07-abh/1861,1,8,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000419
094961840,True,Über Orpheus und die Orphiker,"Gerhard, Eduard",gerhard-eduard,"Gerhard, Eduard",1862,csv,07-abh,1861,07-abh/1861,9,95,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000427
094971951,True,"Die Ergebnisse zwölfjähriger, neun Mal täglich von Hrn. Dr. Lose in Crefeld angestellter Beobachtungen","Dove, Heinrich Wilhelm",dove-heinrich-wilhelm,"Dove, Heinrich Wilhelm",1862,csv,07-abh,1861,07-abh/1861,35,62,mit 4 Tafeln,4,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000095
094971897,True,Untersuchungen über das Sonnenspectrum und die Spectren der chemischen Elemente,"Kirchhoff, Gustav",kirchhoff-gustav,"Kirchhoff, Gustav",1862,csv,07-abh,1861,07-abh/1861,63,95,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000123
094972036,True,"Zwei neue Beweise der allgemeinen Reciprocitätsgesetze unter den Resten und Nichtresten der Potenzen, deren Grad eine Primzahl ist","Kummer, Ernst Eduard",kummer-ernst-eduard,"Kummer, Ernst Eduard",1862,csv,07-abh,1861,07-abh/1861,81,122,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000373
094954801,True,Beiträge zur Entwickelungsgeschichte des Meerschweinchens. Erste [und zweite] Abtheilung,"Reichert, Karl Bogislaus",reichert-karl-bogislaus,"Reichert, Karl Bogislaus",1862,csv,07-abh,1861,07-abh/1861,97,216,mit 8 Tafeln,8,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000157
09497201X,True,"Über die Arabischen Sprachlaute und deren Umschritt, nebst einigen Erläuterungen über den harten i Vokal in den Tatarischen, Slavischen und der Rumänischen Sprache","Lepsius, Richard",lepsius-richard,"Lepsius, Richard",1862,csv,07-abh,1861,07-abh/1861,97,152,mit 1 Tabelle,0,1,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000515
094909709,True,Altajische studien oder untersuchungen auf dem gebiete der Altai-sprachen : Zweites Heft,"Schott, Wilhelm",schott-wilhelm,"Schott, Wilhelm",1862,csv,07-abh,1861,07-abh/1861,153,176,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000572
094900698,True,Über die politische Bedeutung des Jahres 1810,"Pertz, Georg Heinrich",pertz-georg-heinrich,"Pertz, Georg Heinrich",1862,csv,07-abh,1861,07-abh/1861,177,222,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000596
094965226,True,Die Extravaganten des Sachsenspiegels,"Homeyer, Karl Gustav",homeyer-karl-gustav,"Homeyer, Karl Gustav",1862,csv,07-abh,1861,07-abh/1861,223,266,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000642
094890617,True,Die vedischen Nachrichten von den naxatra (Mondstationen) : Zweiter Theil,"Weber, Albrecht",weber-albrecht,"Weber, Albrecht",1862,csv,07-abh,1861,07-abh/1861,267,400,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000686
094952914,True,Die Geburt der Kabiren auf einem etruskischen Spiegel,"Gerhard, Eduard",gerhard-eduard,"Gerhard, Eduard",1862,csv,07-abh,1861,07-abh/1861,401,410,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000820
094971994,True,"Ad legem Aciliam de pecvniis repetvndis, latam anno ab vrbe condita 631° vel 632°","Rudorff, Adolf Friedrich",rudorff-adolf-friedrich,"Rudorff, Adolf Friedrich",1862,csv,07-abh,1861,07-abh/1861,411,553,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000830
094909296,True,Über die Chronologie der attischen Volksbeschlüsse für Methone,"Kirchhoff, Adolf",kirchhoff-adolf,"Kirchhoff, Adolf",1862,csv,07-abh,1861,07-abh/1861,555,606,mit 1 Tabelle,0,1,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1861/tif/&pn=0000974
094952043,True,Gedächtnissrede auf Friedrich Carl von Savigny,"Rudorff, Adolf Friedrich",rudorff-adolf-friedrich,"Rudorff, Adolf Friedrich",1863,csv,07-abh,1862,07-abh/1862,1,24,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000027
094950903,True,Beiträge zur Morphologie der Meeres-Algen,"Pringsheim, Nathanael",pringsheim-nathanael,"Pringsheim, Nathanael",1863,csv,07-abh,1862,07-abh/1862,1,37,mit 8 Tafeln,8,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000053
094961948,True,"Über den Vedakalender, Namens Jyotisham","Weber, Albrecht",weber-albrecht,"Weber, Albrecht",1863,csv,07-abh,1862,07-abh/1862,1,130,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000442
094977437,True,Über die seit 27 Jahren noch wohl erhaltenen Organisations-Präparate des mikroskopischen Lebens,"Ehrenberg, Christian Gottfried",ehrenberg-christian-gottfried,"Ehrenberg, Christian Gottfried",1863,csv,07-abh,1862,07-abh/1862,39,74,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000091
09496548X,True,Beschreibung einiger Vorrichtungen und Versuchsweisen zu elektrophysiologischen Zwecken,"Du Bois-reymond, Emil",du-bois-reymond-emil,"Du Bois-Reymond, Emil",1863,csv,07-abh,1862,07-abh/1862,75,163,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000127
094951594,True,Das Orakel und die Oase des Ammon,"Parthey, Gustav",parthey-gustav,"Parthey, Gustav",1863,csv,07-abh,1862,07-abh/1862,131,194,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000572
094971781,True,Über Cercosaura und die mit dieser Gattung verwandten Eidechsen aus Südamerica,"Peters, Wilhelm C. H.",peters-wilhelm-c-h,"Peters, Wilhelm C. H.",1863,csv,07-abh,1862,07-abh/1862,165,225,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000217
094971862,True,Die Verwandtschafts -Verhältnisse der athapaskischen Sprachen. Zweite Abtheilung des Apache,"Buschmann, Johann Carl Ed.",buschmann-johann-carl-ed,"Buschmann, Johann Carl Ed.",1863,csv,07-abh,1862,07-abh/1862,195,252,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000636
09494721X,True,Untersuchungen über das Sonnenspectrum und die Spectren der chemischen Elemente : Zweiter Theil. Enthaltend Beobachtungen von Hrn. K. Hofmann,"Kirchhoff, Gustav",kirchhoff-gustav,"Kirchhoff, Gustav",1863,csv,07-abh,1862,07-abh/1862,227,240,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000279
094897719,True,"Darstellung der Wärme-Erscheinungen durch fünftägige Mittel von 1782 bis 1855, mit besonderer Berücksichtigung strenger Winter : Zweite Abhandlung","Dove, Heinrich Wilhelm",dove-heinrich-wilhelm,"Dove, Heinrich Wilhelm",1863,csv,07-abh,1862,07-abh/1862,241,368,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000293
094971935,True,Über den Bilderkreis von Eleusis I.,"Gerhard, Eduard",gerhard-eduard,"Gerhard, Eduard",1863,csv,07-abh,1862,07-abh/1862,253,292,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000694
094959382,True,Das ursprüngliche Zendalphabet,"Lepsius, Richard",lepsius-richard,"Lepsius, Richard",1863,csv,07-abh,1862,07-abh/1862,293,383,mit 3 Tafeln und 1 Tabelle,3,1,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000734
094946019,True,Über das Lautsystem der Persischen Keilschrift,"Lepsius, Richard",lepsius-richard,"Lepsius, Richard",1863,csv,07-abh,1862,07-abh/1862,385,412,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000827
094950563,True,Die estnischen Sagen von Kalewi-Poeg,"Schott, Wilhelm",schott-wilhelm,"Schott, Wilhelm",1863,csv,07-abh,1862,07-abh/1862,413,487,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000855
09497196X,True,Verzeichniss der römischen Provinzen aufgesetzt um 297. Herausgegeben. Mit einem Anhange von K. MÜLLENHOFF,"Mommsen, Theodor",mommsen-theodor,"Mommsen, Theodor",1863,csv,07-abh,1862,07-abh/1862,489,538,mit 1 Tafel,1,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000931
094971889,True,Über den Anhang zu dem Provinzialverzeichniss von 297. Die fränkische Völkertafel,"Müllenhoff, Karl",mullenhoff-karl,"Müllenhoff, Karl",1863,csv,07-abh,1862,07-abh/1862,518,538,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000960
094953449,True,Zeitzer Ostertafel vom Jahre 447. Herausgegeben,"Mommsen, Theodor",mommsen-theodor,"Mommsen, Theodor",1863,csv,07-abh,1862,07-abh/1862,539,566,mit 2 Tafeln,2,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1862/tif/&pn=0000981
094951985,True,Über die Säugethiergattung Solenodon,"Peters, Wilhelm C. H.",peters-wilhelm-c-h,"Peters, Wilhelm C. H.",1864,csv,07-abh,1863,07-abh/1863,1,22,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000025
094963207,True,Über die Wärme der Sonnenstrahlen,"Hagen, Gotthilf",hagen-gotthilf,"Hagen, Gotthilf",1864,csv,07-abh,1863,07-abh/1863,1,17,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000195
094948569,True,Friederich der Grosse und sein Grosskanzler Samuel von Cocceji. Beitrag zur Geschichte der ersten Justizreform und des Naturrechts. [Als Skizze gelesen am 29. Januar 1863 zur Feier des Jahrestages Friedrichs II.],"Trendelenburg, Friedrich Adolf",trendelenburg-friedrich-adolf,"Trendelenburg, Friedrich Adolf",1864,csv,07-abh,1863,07-abh/1863,1,74,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000214
094977429,True,Beschreibung und Eintheilung der Meteoriten auf Grund der Sammlung im mineralogischen Museum zu Berlin,"Rose, Gustav",rose-gustav,"Rose, Gustav",1864,csv,07-abh,1863,07-abh/1863,23,161,mit 4 Tafeln,4,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000047
094959544,True,Die Gehöferschaften (Erbgenossenschaften) im Regierungsbezirk Trier,"Hanssen, Georg",hanssen-georg,"Hanssen, Georg",1864,csv,07-abh,1863,07-abh/1863,75,96,,0,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000288
094955085,True,Über die Berliner und die Vaticanischen Blätter der ältesten Handschrift des Virgil,"Pertz, Georg Heinrich",pertz-georg-heinrich,"Pertz, Georg Heinrich",1864,csv,07-abh,1863,07-abh/1863,97,116,mit 3 Tafeln,3,0,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000310
094960038,True,Studien zur Geschichte des griechischen Alphabets,"Kirchhoff, Adolf",kirchhoff-adolf,"Kirchhoff, Adolf",1864,csv,07-abh,1863,07-abh/1863,117,253,mit 2 Tabellen,0,2,False,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/1863/tif/&pn=0000330
