Startseite,Endseite,Abbilder,ID,Titel,Autor,Jahr,Link,Schriftenreihe,Band,Textbeziehungen
166,170,mit 1 Tafel,094966095,"Regulae, qua inveniuntur omnes cujuslibetcunque producti Algebraici divisores, dummodo in nullo divisore terminus sit incommensurabilis, brevis praelibatio","Naude, Philipp der jüngere",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000190,01-misc,1,
170,173,,094968055,Constructio Problematis ducendi rectas quae tangunt Lineas Centrorum Gravitatis,"Leibniz, Gottfried Wilhelm Freiherr von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000194,01-misc,1,
173,185,mit 1 Tafel,094924708,"Inventa de Appropinquationibus promtis ad metiendas figuras per Motus Repentis considerationem exhibitis. - Ex Epistola ad G. G. Leibnitium, Basilea 15. Januar. 1707","Bernoulli, Johann",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000197,01-misc,1,
186,187,,09489938X,"Demonstratio, quod manente eadem Elevatione Mortarii, jactus sint viribus proportionales",Ohne Angabe Des Verfassers,1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000210,01-misc,1,
188,196,,09495674X,"Epistola ad Praesidem, de Aquarum fluentium mensura, qua respondet Epistolae Dionysii Papini ad Hugenium","Guglielmini, Domenico",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000212,01-misc,1,
197,201,mit 1 Tafel,094920095,Methodus generalis Puncta Stationum in Orbitis Planetariis determinandi,"Hermann, Jakob",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000221,01-misc,1,
202,205,,094898391,De simplicissima quadam specie Micrometri,"Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000226,01-misc,1,
205,208,,094945519,"Occultatio stellae fixae in cornu Australi Tauri o Bayeri, a Saturno facta observata Lipsiae An. 1679 die 7. (17.) Januarii","Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000229,01-misc,1,
208,212,,094902860,De varia apparentia stellae in collo Cygni,"Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000232,01-misc,1,
212,215,mit 2 Tafeln,094931941,De cometa Anno 1702. Berolini observato,"Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000236,01-misc,1,
215,216,mit 2 Tafeln,094940576,De Cometa matutino Anni 1680,"Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000239,01-misc,1,
216,217,,094904189,Observatio Conjunctionis Magnae Saturni et Jovis Anno 1702,"Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000240,01-misc,1,
217,218,,094915997,"De divisione Disci solaris in Camera obscura, Eclipseos observandae gratia","Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000241,01-misc,1,
218,219,,094915199,"De Mercurio in Sole, Anno 1707","Kirch, Gottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000242,01-misc,1,
219,226,mit 1 Tafel,094945373,"Observatio Eclipseos Solis totalis cum mora, Anno 1706. die 12. Maji horis antemeridd. habita Norimbergae","Wurzelbau, Johann Philipp von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000243,01-misc,1,
227,240,mit 2 Tafeln,094945934,"Observatio magnae Eclipseos Solaris, quae anno 1706. die 12. Maji antemeridiem accidit","Hoffmann, Johann Heinrich",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000251,01-misc,1,
242,244,,094957975,Eclipsis Lunae totalis An. 1707. nocte inter dd. 16. et 17. Aprilis annuente ad votum serenitate Norinbergae observata,"Wurzelbau, Johann Philipp von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000266,01-misc,1,
245,248,mit 1 Tafel,094952361,Eclipsis Lunae Totalis cum mora observata Gedani ex Specula Heveliana Anno 1707. ea nocte qua 16ta dirimitur a 17ma Aprilis St. N. et delineata,"Hecker, Konstantin Gabriel",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000269,01-misc,1,
249,250,mit 1 Tafel,094949999,"Eclipsis Lunae partialis Ao. 1708. die 29. Septembris, p. m. observata Norinbergae","Wurzelbau, Johann Philipp von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000273,01-misc,1,
251,260,,094928495,De periodica Revolutione Cometae Annorum 1668. 1702. Disquisitio Chronologica,"Des-vignoles, Alphonse",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000275,01-misc,1,
265,294,mit 2 Tafeln,09496758X,"Epistola de novo suo Systemate Musico, Onoldi 17. April. 1708. ad Praesidem data","Henfling, Konrad",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000289,01-misc,1,
294,307,mit 2 Tafeln,094940371,"Observationes circa frictionem Machinarum, una cum idea novae machinae, antliarum Systematis in metalli fodinis vel hydrophylaciis publicis applicandae","Sturm, Leonhard Christoph",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000318,01-misc,1,
307,317,,094944628,"Tentamen de Natura et Remediis Resistentiarum in Machinis, quae a corporum superincessu oriuntur, occasione dissertationis praecedentis ejusdem argumenti","Leibniz, Gottfried Wilhelm Freiherr von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000331,01-misc,1,
317,319,mit 1 Tafel,094968497,"Brevis descriptio Machinae Arithmeticae, cum Figura","Leibniz, Gottfried Wilhelm Freiherr von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000341,01-misc,1,
320,321,,094907528,Libella Fabricae hactenus non observatae,"Hartsoeker, Nikolaus",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000344,01-misc,1,
321,325,mit 2 Tafeln,094928525,"Descriptio Penduli, quod suas exacte numerat vibrationes simplices","Hoffmann, Johann Heinrich",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000345,01-misc,1,
325,326,mit 1 Tafel,094941327,Explicatio Machinae Trituratoriae (Dreschmühle) Erzae inventae l700,Ohne Angabe Des Verfassers,1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000349,01-misc,1,
327,335,,094952620,De potentiis quibuscunque Numerorum integrorum ex additione certorum Terminorum seriei naturalis imparium concinnandis,"Chuno, Johann Jakob",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000351,01-misc,1,
336,376,,094911215,De periodis columnarum in serie numerorum progressionis Arithmeticae Dyadice expressorum,"Dangicourt, Pierre",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000360,01-misc,1,
377,378,,094941548,Notitia Coerulei Berolinensis nuper inventi,Ohne Angabe Des Verfassers,1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000401,01-misc,1,
379,384,,094941610,Observationes tricennales circa frigus hyemale ex Ephemeridibus V. Cl. Samuelis Keiheri,Ohne Angabe Des Verfassers,1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000403,01-misc,1,
999,999,mit 1 Tafel,094976589,Lapis Ilmenaviensis cancri figuram in sinu gerens,"Schmid, Johann Andreas",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000123,01-misc,1,
1143,1143,,094976481,Parulis c. fistula genae feliciter curanda,"Valentini, Michael Bernhard",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000167,01-misc,1,
2241,2241,mit 1 Tafel,094915415,Observatio Eclipsis Solaris totalis Cizae 12. Maji 1706. coelo summe sereno habita,"Teuber, Grottfried",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000265,01-misc,1,
2261,2261,mit 1 Tafel,094943222,"Historia observationis Cometae 1702. Ex J. Henr. Hoffmanni, Ephemeridibus Anni 1703. excerpta","Hoffmann, Johann Heinrich",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000285,01-misc,1,
2262,2262,,094934827,Methodus facilis obducendi Stanno omnis generis vitra concava et convexa ad usum Catoptricum,"Hartsoeker, Nikolaus",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000286,01-misc,1,
2263,2263,,094948615,Annotatio de arte Noribergensi specula vitrea conficiendi sine foliis,"Leibniz, Gottfried Wilhelm Freiherr von",1710,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/1/tif/&pn=0000287,01-misc,1,
1,8,,094949808,"Epistola ad Joh. Carol. Schott, de dato Daventriae 14. Jul. A. 1711","Cuper, Gisbert",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000012,01-misc,2,
8,27,mit 1 Tafel,094909334,Reponsum ad G. Cuperi epistolam,"Schott, Johann Karl",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000019,01-misc,2,
28,39,,094935378,"De scripturae oecumenicae, Quam Omnes Gentes, absque notitia Linguarum legant et intelligant, methodo facili et expedita . .. significatio","Solbrig, David",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000039,01-misc,2,
40,47,,094936005,De Lingua codicis argentei,"Wachter, Johann Georg",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000051,01-misc,2,
48,54,,094959730,"Observatio Historica, Qua Woldemarum I. Marchionem Brandenburg ensem gentis Ascaniae ultimum fuisse, Woldemarum vero II. et Johannem IV, qui post illum Marchiae Brandenburgensi ad. annum usque 1322 vel 1324 praefuisse dicuntur, confictos esse probatur","Dithmar, Justus Christoph",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000059,01-misc,2,
54,56,,094940819,"Etymon Nominis Weser, (Visurgis) Fluvii Gennaniae","Frisch, Johann Leonhard",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000065,01-misc,2,
59,65,mit 1 Tafel,094962553,Methodus generalis Puncta Stationum in Orbitis Planetariis determinandi : Continuatio,"Hermann, Jakob",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000070,01-misc,2,
66,88,,094898235,"Regula, qua inveniuntur omnes divisores cujuscunque producti Algebraïci, dummodo in nullo divisore sit terminus irrationalis seu incommensurabilis","Naude, Philipp der jüngere",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000077,01-misc,2,
89,128,mit 1 Tafel,09489633X,Problema geometricum,Ohne Angabe Des Verfassers,1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000100,01-misc,2,
128,133,mit 1 Tafel,09490894X,Mensura Ungulae a Cylindro rescissae demonstrata,"Hertenstein, Johann Heinrich",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000139,01-misc,2,
133,139,,094941726,"Brevis Disquisitio, De Eclipsi Solis, quae a Sinensibus, anno 7. Quangvuti notata est","Kirch, Christfried",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000144,01-misc,2,
141,147,,094896119,"Diametri Lunae apparentis, et Phasium ejus Quantitatis Observationes, ope Tubi Micrometro instructi, Berolini saepius factae","Wagner, Johann Wilhelm",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000152,01-misc,2,
147,149,mit 1 Tafel,094941513,Eclipsis Lunae partialis Anno 1712. d. 23. Januarii p. m. in hemisphaerio Orientali observata Norinbergae,"Wurzelbau, Johann Philipp von",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000158,01-misc,2,
150,152,,094944601,"Eclipsis Lunae partialis, A. 1713. d. 2. Dec. ante merid. observata Norinbergae","Wurzelbau, Johann Philipp von",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000161,01-misc,2,
152,154,,094956138,"Eclipsis Lunae Horizontalis, Norinbergae observata A. 1717. d. 20. Septembr. ante et post Solis occasum","Wurzelbau, Johann Philipp von",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000163,01-misc,2,
154,166,mit 1 Tafel,094949344,"Observationes quaedam Astronomicae, Annis 1715. et 1716. Gedani habitae","Kirch, Christfried",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000165,01-misc,2,
166,171,mit 1 Tafel,094951128,"Occultatio Jovis, Anno 1716. Die 4. Januarii vesperi, Gedani observata","Kirch, Christfried",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000178,01-misc,2,
171,173,,094953996,"Observatio Transitus Lunae prope Aldebaran (alpha Tauri secundum Beyeri denominationem) Anno 1718. de Die, et horis antemeridianis, diei 16. Septembr. in Observatorio, quod Berolini est, Regio facta","Wagner, Johann Wilhelm",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000183,01-misc,2,
174,176,,094939292,"Transitus Lunae duo, vel potius Occultationes fixarum duae, scil. (juxta Beyeri Denominationem) (1) gamma Tauri, Hyadum unius, Die 6. Dec. postmer. et (2) alpha Tauri s. Aldebarae Die 7. ejusd. antemer. A. 1718. a Corpore Lunari factae, et in Specula Astronomica Regia Berolini observatae et uno Schemate conjunctae","Wagner, Johann Wilhelm",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000186,01-misc,2,
176,177,,094931712,"Eclipsis Solis, Anno 1720. D. 4. Augusti mane Regio Monti observata","Langhansen, Christoph",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000188,01-misc,2,
177,180,,094965137,"Eclipsis Solis Horizontalis, Anno 1720. D. 4. Augusti mane in Observatorio Regio Berolinensi observata. Mit C. KIRCH","Wagner, Johann Wilhelm",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000189,01-misc,2,
180,181,,094932913,"Differentia meridianorum inter Berolinum et Pekinum, Ex duabus Eclipsibus primi Satellitis Jovis deducta","Kirch, Christfried",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000192,01-misc,2,
181,183,mit 1 Tafel,094956502,"Observatio Motus Jovis partim retrogradi partim directi, per tres Menses, Martium, Aprilem et Majum Anni 1719. in Observatorio, quod Berolini est, Regio facta","Wagner, Johann Wilhelm",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000193,01-misc,2,
556,556,,094934819,Significatio Nominis Montacoc quod Comiti cuidam Hennebergensi olim datum fuit,"Frisch, Johann Leonhard",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000067,01-misc,2,
1140,1140,,094939462,"De Eclipsi Solis, A. 1706. Archangelopoli Moscoviae observata","Wagner, Johann Wilhelm",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000151,01-misc,2,
1149,1149,mit 1 Tafel,09490717X,"Eclipsis Lunae partialis, D. Saturni, 23. Januar. Ao. 1712. Hor. Pomerid. Cizae, coelo sereno, observata","Teuber, Grottfried",1723,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/2/tif/&pn=0000160,01-misc,2,
11,21,mit 3 Tafeln,094957304,Observationes Anatomicae selectiores,"Buddeus, Augustin",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000005,01-misc,3,
21,24,,094943427,J. H. B. Med. Doct. Annotatio de polline plantarum ex Epistola ad Amicuin,Ohne Angabe Des Verfassers,1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000023,01-misc,3,
25,26,,094927057,"Alia ratio solvendi quatuor posteriores versus aenigmatis Basilii Valentini, cujus Tomo I. Miscell. Berol. p. 21. (vergl. G. W. Leibniz. Nr. 2) mentio facta est","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000027,01-misc,3,
26,28,,094927472,"De cortice arborum circumcirca sine damno, de tota stipite detracto, et renascente","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000028,01-misc,3,
28,33,,094953376,Index historiae suae Insectorum,"Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000030,01-misc,3,
34,35,,094926735,"De Eruca Canalicola, et de Papilione qui ex ea fit","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000036,01-misc,3,
36,40,,094917124,"Observationes, quae ad pleniorem descriptionem insecti pertinent, quod foliorum Pediculos, gallice, pucerons, vocant","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000038,01-misc,3,
40,42,,094943524,"Observationes, quae Descriptioni Ispidae sive Halcyonis, in diversorum Auctorum libris addi possunt","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000042,01-misc,3,
43,44,,094912262,De taeniis in piscibus,"Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000045,01-misc,3,
44,46,,094927022,"Vestigia generationis taeniarum sive vermium latorum in piscibus et avibus, Item De lumbricis et taeniis in superficie hepatis piscium et murium","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000046,01-misc,3,
46,48,,094930120,"Observationes Ad Anatomiam lumbricorum in visceribus pertinentes. Ad confirmandam hypothesin, Lumbricos in Visceribus esse larvas seu, ut vocant, Nymphas taeniarum","Frisch, Johann Leonhard",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000048,01-misc,3,
49,54,,094928320,"De Prodigio Sanguinis in agro Mariaeburgensi observato, relatio ad Secret. Soc. Scient. Berolinensis","Holst, Gabriel",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000051,01-misc,3,
55,59,,094914788,"Meditationes in binas observationes de Aqua, per putrefactionem rubra, vulgo pro tali in sanguinem versa habita, quarum alteram D. D. Elsholtius Anno 1677. cum Acad. N. C. alteram D. D. Holstius Anno 1712. cum Regia Soc. Scient. Porussiaca communicaverunt","Neumann, Kaspar",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000057,01-misc,3,
60,61,,09497117X,"Succincta relatio ex Actis Pomeranicis de Prodigio Sanguinis, in Palude circa pagum Stargardiensem Sarow, viso, anno 1724",Ohne Angabe Des Verfassers,1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000062,01-misc,3,
62,64,,094897816,De Prodigio Sanguinis e Pomerania nunciato Observatio,Ohne Angabe Des Verfassers,1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000064,01-misc,3,
65,66,,094970882,Observatio practico-Chirurgica de Inflammatione oculi cum carie orbitae,"Holtzendorff, Ernst Konrad",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000067,01-misc,3,
66,70,mit 1 Tafel,094940134,"Excerptum Ex Dissertatione inedita, de Novo Hygroscopio","Johrenius, Martin Daniel",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000068,01-misc,3,
70,79,,094964114,Disquisitio De Camphora,"Neumann, Kaspar",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000072,01-misc,3,
79,87,,094976627,"De Experimento probandi Spiritum Vini Gallici, perquam usitato, sed revera falso et fallaci.","Neumann, Kaspar",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000081,01-misc,3,
87,91,,094939772,De Spiritu Urinoso caustico,"Neumann, Kaspar",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000089,01-misc,3,
91,92,,094959862,Eductio Salium Vegetabilium magis Essentialium per Spiritum Vini rectificatissimum,"Spiess, N",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000093,01-misc,3,
92,108,,094896933,Historia Experimentorum et phainomenon in solutione Calcis vivae cum Spiritu Nitroso occurrentium,"Pott, Johann Heinrich",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000094,01-misc,3,
108,128,,094904278,Observationes Meteorologico-Medicae ad Societatem Regiam Prussicam,"Scheuchzer, Johann Jakob",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000110,01-misc,3,
131,146,,09496095X,"Observationes in Schediasma quod Dn. Rolle cum hac inscriptione: Éclaircissements sur la Construction des Égalitéz, in Commentariis Academiae Reg. Scient. 1708. edidit.","Hermann, Jakob",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000133,01-misc,3,
146,149,mit 1 Tafel,094932174,"Methodus, qua lentes Parabolicae, Hyperbolicae et Ellipticae facili negotio elaborari atque poliri possunt","Hertel, Christian Gottlieb",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000148,01-misc,3,
150,165,,094933235,De Diametro Jovis apparente Disquisitio,"Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000152,01-misc,3,
165,168,,094940347,"Annotationes breves in antiquissimam Observationem Astronomicam, scilicet, notabilem illam Conjunctionem Planetarum, quae sub Chuen-hio, Sinarinn Imperatore, facta perhibetur","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000167,01-misc,3,
169,170,,094941637,"De Conjunctionibus Lunae cum Palilicio et Hyadibus, Annis 1717. 1718. 1719. et 1720. in Observatorio Regio Berolinensi observatis","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000171,01-misc,3,
170,174,mit 1 Tafel,094940665,"Occultatio Stellae quartae magnitudinis in Tauro, (Bayero delta taurus) nec non alterius cujusdam stellulae, Anno 1717. Die 22. Jan. vesp. observata","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000172,01-misc,3,
174,177,mit 1 Tafel,094910367,"Occultatio Palilicii Anno 1717. Die 25. Septembris, vesperi observata","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000176,01-misc,3,
178,182,mit 1 Tafel,094905754,"Palilicii et Lunae Transitus, Anno 1717. Die 23. Octobris mane observatus","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000180,01-misc,3,
182,186,mit 1 Tafel,094956634,"Occultatio stellae 4tae Magnitudinis (Bayero lambda gemini) Anno 1717, Die 22. Novembr. horis matutinis observata","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000184,01-misc,3,
186,192,,094942390,"Latitudo Brandenburgensis, Latitudo et Longitudo Hamburgensis, observatae","Kirch, Christfried",1727,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/01-misc/3/tif/&pn=0000188,01-misc,3,
